t A E T
6530.0 9.531051882398712e-05 7.084521700575846e-05 -9.553144948379073e-08
6540.0 9.94793859080585e-05 6.466376376407183e-05 -1.1213043387100813e-07
6550.0 0.00010325561699875725 5.822708801352618e-05 -1.2828682323036444e-07
6560.0 0.00010662430769818308 5.156059473752084e-05 -1.4393684423192677e-07
6570.0 0.00010957216213178947 4.469059598777403e-05 -1.5901872406081806e-07
6580.0 0.0001120875454284103 3.76442070363129e-05 -1.734729325461251e-07
6590.0 0.00011416052963879566 3.0449239354378812e-05 -1.872424162249908e-07
6600.0 0.00011578293292494756 2.3134090838523944e-05 -2.0027282605026284e-07
6610.0 0.00011694835184370176 1.572763373465123e-05 -2.1251272753499383e-07
6620.0 0.00011765218663099288 8.259100672033254e-06 -2.2391380926479023e-07
6630.0 0.000117891659349817 7.579692938621809e-07 -2.344310686103841e-07
6640.0 0.00011766582485767108 -6.746154095209431e-06 -2.440229925970228e-07
6650.0 0.00011697557453649787 -1.4223651379035836e-05 -2.52651720878609e-07
6660.0 0.00011582363276822717 -2.1645009528930203e-05 -2.6028319275448516e-07
6670.0 0.00011421454619215256 -2.8980937094288083e-05 -2.66887288518443e-07
6680.0 0.00011215466575321509 -3.620247980781722e-05 -2.724379386454716e-07
6690.0 0.00010965212163632602 -4.328113486944574e-05 -2.769132352391755e-07
6700.0 0.00010671679117700821 -5.018896344073285e-05 -2.8029551267299765e-07
6710.0 0.0001033602598756525 -5.689870092018246e-05 -2.8257142043429384e-07
6720.0 9.959577567264142e-05 -6.338386455328636e-05 -2.837319762350604e-07
6730.0 9.54381966600823e-05 -6.961885795664455e-05 -2.83772598569116e-07
6740.0 9.09039324358445e-05 -7.55790721460181e-05 -2.826931276328666e-07
6750.0 8.601087933600405e-05 -8.12409826659239e-05 -2.804978232696584e-07
6760.0 8.077834980383877e-05 -8.65822424377426e-05 -2.7719535172971745e-07
6770.0 7.522699616028714e-05 -9.15817699615384e-05 -2.727987477141834e-07
6780.0 6.937872909460927e-05 -9.621983252391258e-05 -2.6732536569269716e-07
6790.0 6.325663118214543e-05 -0.0001004781240790928 -2.6079680918338673e-07
6800.0 5.688486578180963e-05 -0.00010433983750837846 -2.532388488047472e-07
6810.0 5.0288581666003886e-05 -0.00010778973094702172 -2.446813165678805e-07
6820.0 4.349381375794094e-05 -0.00011081418794712031 -2.3515799016382566e-07
6830.0 3.652738037611663e-05 -0.00011340127122256888 -2.247064589048879e-07
6840.0 2.9416777382899797e-05 -0.00011554076975889554 -2.1336797666334732e-07
6850.0 2.219006966557816e-05 -0.00011722423912358007 -2.0118729939546916e-07
6860.0 1.4875780360648627e-05 -0.00011844503478582451 -1.882125053000649e-07
6870.0 7.5027782812102e-06 -0.00011919833834966458 -1.744948088171585e-07
6880.0 1.0016397011491343e-07 -0.00011948117657039614 -1.6008835439671409e-07
6890.0 -7.302845153291134e-06 -0.00011929243308525305 -1.450500073693861e-07
6900.0 -1.4677030114478953e-05 -0.00011863285282695542 -1.294391260471821e-07
6910.0 -2.1993285707368738e-05 -0.00011750503907512975 -1.1331732862149984e-07
6920.0 -2.9222735368312785e-05 -0.00011591344318993095 -9.674825103043482e-08
6930.0 -3.633684515402498e-05 -0.00011386434703767489 -7.97972938454709e-08
6940.0 -4.330753635444775e-05 -0.00011136583819727977 -6.253136491680272e-08
6950.0 -5.010729632462204e-05 -0.00010842777804340395 -4.501861605195464e-08
6960.0 -5.6709287067350036e-05 -0.00010506176281887338 -2.7328171216701048e-08
6970.0 -6.308745116680257e-05 -0.00010128107786940639 -9.529859358950194e-09
6980.0 -6.921661462956858e-05 -9.71006452061013e-05 8.306069256762243e-09
6990.0 -7.507258624770243e-05 -9.253696460964861e-05 2.6109211990555173e-08
7000.0 -8.063225307574197e-05 -8.760804850801703e-05 4.3809296122222785e-08
7010.0 -8.587367165637248e-05 -8.233335088313968e-05 6.133645893198914e-08
7020.0 -9.077615463175541e-05 -7.67336904862359e-05 7.862151596622381e-08
7030.0 -9.53203523904318e-05 -7.083116866952495e-05 9.559624337176489e-08
7040.0 -9.948832944103834e-05 -6.464908215402318e-05 1.1219363618228547e-07
7050.0 -0.00010326363519875517 -5.821183107770904e-05 1.283481836326651e-07
7060.0 -0.0001066313689190892 -5.1544822693829395e-05 1.4399612104705737e-07
7070.0 -0.00010957823850431264 -4.467437108847131e-05 1.590756832570481e-07
7080.0 -0.00011209261297214366 -3.762759332070826e-05 1.735273499987519e-07
7090.0 -0.00011416456835308972 -3.0432302396351336e-05 1.872940755416891e-07
7100.0 -0.00011578592686828138 -2.311689748839648e-05 2.0032152498139456e-07
7110.0 -0.00011695028920226825 -1.5710251852971634e-05 2.1255827269332328e-07
7120.0 -0.00011765305975773701 -8.241598865995942e-06 2.2395602176580875e-07
7130.0 -0.0001178914648023152 -7.404166414757109e-07 2.344697822171402e-07
7140.0 -0.00011766456340349461 6.763688312436469e-06 2.4405805272521754e-07
7150.0 -0.00011697325115477984 1.4241097954275023e-05 2.5268299073163535e-07
7160.0 -0.00011582025663133748 2.166229959962721e-05 2.603105477111097e-07
7170.0 -0.00011421013062574785 2.8998002416846585e-05 2.6691062190184554e-07
7180.0 -0.00011214922818782841 3.62192530260748e-05 2.724571584144771e-07
7190.0 -0.00010964568353264478 4.3297549778239294e-05 2.7692826383549e-07
7200.0 -0.00010670937794708701 5.020495525094159e-05 2.803062924094761e-07
7210.0 -0.00010335190078079263 5.691420651104029e-05 2.825779081042871e-07
7220.0 -9.958650370674692e-05 6.339882272441062e-05 2.8373414639602974e-07
7230.0 -9.542804841978798e-05 6.963320966787946e-05 2.837704432016516e-07
7240.0 -9.089294797479629e-05 7.559276075043105e-05 2.82686654065091e-07
7250.0 -8.599910201107386e-05 8.125395413332876e-05 2.8048705808078785e-07
7260.0 -8.076582610011475e-05 8.659444556880305e-05 2.7718033671813094e-07
7270.0 -7.521377550758477e-05 9.159315659005391e-05 2.7277954191533976e-07
7280.0 -6.936486367463022e-05 9.623035770647153e-05 2.6730204636738527e-07
7290.0 -6.324217572234447e-05 0.00010048774627402577 2.6076946843783377e-07
7300.0 -5.686987733835472e-05 0.00010434851873458522 2.5320759364829814e-07
7310.0 -5.0273119395866333e-05 0.00010779743693825952 2.446462693637009e-07
7320.0 -4.347793868890448e-05 0.0001108208882870242 2.35119289512635e-07
7330.0 -3.651115516702542e-05 0.00011340693946307464 2.2466425938475094e-07
7340.0 -2.9400266074978737e-05 0.00011554538352803029 2.1332244395065592e-07
7350.0 -2.2173337427062643e-05 0.00011722778020798076 2.0113861373466033e-07
7360.0 -1.4858893233027663e-05 0.00011844748920923566 1.881608580384564e-07
7370.0 -7.485802916017744e-06 0.00011919969642457915 1.7444040375909028e-07
7380.0 -8.316736922007865e-08 0.0001194814329343681 1.600314068766367e-07
7390.0 7.319795906790793e-06 0.00011929158672563831 1.4499074141709222e-07
7400.0 1.4693868117463918e-05 0.00011863090708188661 1.2937777597056544e-07
7410.0 2.2009944501162108e-05 0.00011750200162441248 1.1325413656017498e-07
7420.0 2.9239149203747308e-05 0.00011590932602109568 9.668346748723677e-08
7430.0 3.635294924510802e-05 0.00011385916640062469 7.97311731663621e-08
7440.0 4.3323267141225866e-05 0.00011135961453891699 6.246416948008787e-08
7450.0 5.0122591717783704e-05 0.00010842053592776898 4.4950608874157454e-08
7460.0 5.6724086699248225e-05 0.00010505353082902708 2.7259622500139073e-08
7470.0 6.3101696624537e-05 0.00010127188849542431 9.46103852997749e-09
7480.0 6.923024968787843e-05 9.709053471778349e-05 -8.374889422799528e-09
7490.0 7.508555709048097e-05 9.25259729123918e-05 -2.6177759326873572e-08
7500.0 8.064450850904948e-05 8.759621898621654e-05 -4.387730249510828e-08
7510.0 8.588516331121184e-05 8.232073022632687e-05 -6.140365334131401e-08
7520.0 9.078683715069228e-05 7.672032850750929e-05 -7.868763573490095e-08
7530.0 9.533018361111706e-05 7.081711810701075e-05 -9.566102479222722e-08
7540.0 9.949727056056908e-05 6.46343984641698e-05 -1.1225682555301357e-07
7550.0 0.00010327165093012577 5.819657221794883e-05 -1.2840953080138376e-07
7560.0 0.00010663842762506037 5.152904889032392e-05 -1.4405538365807563e-07
7570.0 0.0001095843123260496 4.465814459987959e-05 -1.591326276214331e-07
7580.0 0.00011209767793667028 3.7610978191987894e-05 -1.7358175087423921e-07
7590.0 0.00011416860447116406 3.0415364205864875e-05 -1.873457204249951e-07
7600.0 0.0001157889182113845 2.3099703091799466e-05 -2.0037020730689936e-07
7610.0 0.00011695222396354381 1.56928691158839e-05 -2.126038022737004e-07
7620.0 0.00011765393030346963 8.224096397694007e-06 -2.23998217157087e-07
7630.0 0.0001178912676961817 7.228635253479993e-07 -2.3450847697997464e-07
7640.0 0.00011766329942516289 -6.781222795118483e-06 -2.440930956342218e-07
7650.0 0.00011697092529335755 -1.4258544593513797e-05 -2.527142423763536e-07
7660.0 0.00011581687806888337 -2.1679589536222716e-05 -2.603378866883289e-07
7670.0 0.00011420571269994142 -2.901506740664284e-05 -2.669339379021262e-07
7680.0 0.00011214378833438658 -3.6236025712587804e-05 -2.7247635959277636e-07
7690.0 0.00010963924322472912 -4.331396396022166e-05 -2.769432757062512e-07
7700.0 0.00010670196260354034 -5.022094614040877e-05 -2.8031705436937573e-07
7710.0 0.00010334353967044818 -5.692971099249247e-05 -2.8258437921807947e-07
7720.0 9.957722983273292e-05 -6.34137796001595e-05 -2.8373630039631517e-07
7730.0 9.541789838480989e-05 -6.964755990232637e-05 -2.837682706879636e-07
7740.0 9.088196184298732e-05 -7.560644770373897e-05 -2.826801653332302e-07
7750.0 8.598732314338883e-05 -8.12669237829711e-05 -2.80476277502318e-07
7760.0 8.075330098775125e-05 -8.660664672303605e-05 -2.771653078810152e-07
7770.0 7.520055358816e-05 -9.160454109075002e-05 -2.7276032408597196e-07
7780.0 6.935099713357789e-05 -9.624088061660333e-05 -2.672787135017977e-07
7790.0 6.322771928972339e-05 -0.00010049736605885994 -2.6074211405941426e-07
7800.0 5.685488807283105e-05 -0.00010435719742391133 -2.531763256874214e-07
7810.0 5.025765646131505e-05 -0.00010780514027662841 -2.446112123806682e-07
7820.0 4.346206311679247e-05 -0.00011082758586894307 -2.350805808149295e-07
7830.0 3.6494929616657287e-05 -0.00011341260485253721 -2.2462205082464468e-07
7840.0 2.938375458715254e-05 -0.00011554999436284017 -2.1327690407399024e-07
7850.0 2.215660517206335e-05 -0.00011723131828911856 -2.010899204646496e-07
7860.0 1.4842006251619764e-05 -0.00011844994056937132 -1.8810920499940558e-07
7870.0 7.4688278600248395e-06 -0.00011920105138610721 -1.7438599383268324e-07
7880.0 6.617123807900992e-08 -0.00011948168614860815 -1.5997445508434197e-07
7890.0 -7.336746029697822e-06 -0.00011929073719318373 -1.4493147336559997e-07
7900.0 -1.471070533223286e-05 -0.0001186289581558473 -1.2931642483042776e-07
7910.0 -2.2026602353612785e-05 -0.0001174989609950993 -1.1319094543236173e-07
7920.0 -2.925556194592375e-05 -0.00011590520568865194 -9.661868441534818e-08
7930.0 -3.636905209766149e-05 -0.00011385398262577735 -7.966505462901337e-08
7940.0 -4.333899654740986e-05 -0.00011135338778236277 -6.239697590662866e-08
7950.0 -5.0137885596491334e-05 -0.00010841329076526925 -4.4882606157039054e-08
7960.0 -5.673888468542347e-05 -0.00010504529585570718 -2.71910788342245e-08
7970.0 -6.31159403139352e-05 -0.00010126269621460183 -9.392224758347778e-09
7980.0 -6.924388286177682e-05 -9.708042141084203e-05 8.44370268550474e-09
7990.0 -7.509852594074907e-05 -9.251497849498342e-05 2.6246298786463187e-08
8000.0 -8.065676184843072e-05 -8.758438685189452e-05 4.3945298452605606e-08
8010.0 -8.589665277639014e-05 -8.23081070760066e-05 6.147083881545773e-08
8020.0 -9.079751739792723e-05 -7.670696416365599e-05 7.875374374930865e-08
8030.0 -9.534001248571176e-05 -7.080306531998375e-05 9.572579523004681e-08
8040.0 -9.950620926941228e-05 -6.461971269750366e-05 1.1232000186252073e-07
8050.0 -0.00010327966419329266 -5.818131143592966e-05 1.2847086342234544e-07
8060.0 -0.00010664548381554281 -5.151327332724619e-05 1.4411463241932933e-07
8070.0 -0.00010959038359524922 -4.4641916520232966e-05 1.591895580313501e-07
8080.0 -0.00011210274032292526 -3.7594361648854716e-05 1.7363613700627104e-07
8090.0 -0.00011417263799386789 -3.0398424783147624e-05 1.8739734889007346e-07
8100.0 -0.00011579190695238466 -2.308250764991918e-05 2.0041887292316816e-07
8110.0 -0.0001169541561285316 -1.567548552527812e-05 2.1264931493897863e-07
8120.0 -0.00011765479826680831 -8.206593271030795e-06 2.240403956043453e-07
8130.0 -0.00011789106803355824 -7.053099462392886e-07 2.3454715518541561e-07
8140.0 -0.0001176620329238307 6.79875754204225e-06 2.4412812118233037e-07
8150.0 -0.00011696859695342415 1.4275991299334727e-05 2.5274547642848214e-07
8160.0 -0.0001158134970825047 2.169687933754015e-05 2.603652070727819e-07
8170.0 -0.00011420129241132039 2.9032132061336058e-05 2.669572358016516e-07
8180.0 -0.00011213834619351474 3.6252797866999104e-05 2.724955445266913e-07
8190.0 -0.00010963280071168719 4.333037741336256e-05 2.769582701472699e-07
8200.0 -0.00010669454514681729 5.0236936108429106e-05 2.803277993060002e-07
8210.0 -0.0001033351765467698 5.694521436093317e-05 2.825908330394977e-07
8220.0 -9.956795405006752e-05 6.342873517948644e-05 2.837384370983718e-07
8230.0 -9.540774655771413e-05 6.966190866178931e-05 2.8376608337968637e-07
8240.0 -9.087097404120929e-05 7.562013300843075e-05 2.826736609274922e-07
8250.0 -8.59755427347821e-05 8.12798916163546e-05 2.804654819635929e-07
8260.0 -8.074077446883622e-05 8.661884589893857e-05 2.771502645435627e-07
8270.0 -7.518733040016165e-05 9.161592345905474e-05 2.7274109110617985e-07
8280.0 -6.933712946906182e-05 9.625140124967227e-05 2.672553684915195e-07
8290.0 -6.321326188393826e-05 0.00010050698343198514 2.6071474757674486e-07
8300.0 -5.6839897988678794e-05 0.00010436587357688892 2.5314504724133387e-07
8310.0 -5.0242192864644215e-05 0.00010781284096461272 2.4457614409883945e-07
8320.0 -4.344618704109826e-05 0.00011083428069564899 2.3504186225315263e-07
8330.0 -3.647870372437104e-05 0.00011341826739138378 2.24579833923229e-07
8340.0 -2.9367242920120304e-05 0.00011555460226335017 2.1323135580755131e-07
8350.0 -2.213987290060511e-05 0.00011723485336215023 2.010412209547843e-07
8360.0 -1.4825119418048036e-05 0.00011845238886226282 1.8805754546029167e-07
8370.0 -7.45185311420716e-06 0.00011920240323426033 1.743315800756544e-07
8380.0 -4.917557877901326e-08 0.00011948193621594001 1.5991749995023798e-07
8390.0 7.353695522390077e-06 0.00011928988449055926 1.448722031052152e-07
8400.0 1.4727541759219947e-05 0.00011862700604698682 1.292550724796835e-07
8410.0 2.204325926256578e-05 0.00011749591718569843 1.1312775333055546e-07
8420.0 2.9271973594667016e-05 0.0001159010821904548 9.655390227818078e-08
8430.0 3.638515371125504e-05 0.00011384879571419428 7.959893803103127e-08
8440.0 4.335472457394013e-05 0.00011134715792772564 6.232978482518105e-08
8450.0 5.01531779588833e-05 0.0001084060425563659 4.4814607996876595e-08
8460.0 5.6753681027258015e-05 0.00010503705790139412 2.7122540642934585e-08
8470.0 6.313018223407321e-05 0.00010125350102817038 9.323416907275079e-09
8480.0 6.925751415118298e-05 9.707030528482334e-05 -8.512507341704688e-09
8490.0 7.511149279639299e-05 9.250398135634907e-05 -2.631483143281793e-08
8500.0 8.066901309295566e-05 8.757255210634828e-05 -4.401328555683325e-08
8510.0 8.59081400564122e-05 8.229548143310743e-05 -6.153801349111044e-08
8520.0 9.080819537235377e-05 7.669359745716368e-05 -7.881984001974684e-08
8530.0 9.53498390126643e-05 7.078901030674298e-05 -9.579055331430421e-08
8540.0 9.951514556544912e-05 6.46050248530328e-05 -1.1238316564212022e-07
8550.0 0.00010328767498696487 5.81660487321386e-05 -1.2853218418068524e-07
8560.0 0.00010665253749119652 5.149749600378295e-05 -1.441738676539141e-07
8570.0 0.00010959645231369613 4.462568685167047e-05 -1.5924647232149825e-07
8580.0 0.00011210780013085502 3.7577743692492554e-05 -1.736905084868826e-07
8590.0 0.00011417666892372762 3.038148413134003e-05 -1.874489599467799e-07
8600.0 0.00011579489309266025 2.3065311165554163e-05 -2.0046752290717965e-07
8610.0 0.00011695608569589253 1.5658101081066197e-05 -2.1269481045911739e-07
8620.0 0.00011765566364673602 8.189089484346933e-06 -2.2408255664170193e-07
8630.0 0.00011789086581034686 6.877559053283236e-07 -2.3458581722827533e-07
8640.0 0.00011766076389943341 -6.8162925532419235e-06 -2.4416312952306625e-07
8650.0 0.00011696626613549323 -1.429343806846927e-05 -2.527766934932226e-07
8660.0 0.00011581011367562083 -2.1714169005137727e-05 -2.60392510697963e-07
8670.0 0.00011419686976067548 -2.9049196379682223e-05 -2.6698051218182386e-07
8680.0 0.00011213290177486445 -3.62695694884409e-05 -2.7251471850387593e-07
8690.0 0.00010962635597145873 -4.334679013187962e-05 -2.7697322843892817e-07
8700.0 0.00010668712561730503 -5.0252925160114946e-05 -2.803385691794915e-07
8710.0 0.00010332681132113695 -5.696071660697916e-05 -2.8259718127285165e-07
8720.0 9.95586765407926e-05 -6.344368948650483e-05 -2.8374074939022283e-07
8730.0 9.539759260058893e-05 -6.967625590828693e-05 -2.837634890549747e-07
8740.0 9.085998519613148e-05 -7.563381671257927e-05 -2.826678979646856e-07
8750.0 8.59637596790962e-05 -8.129285756885063e-05 -2.8045327070858224e-07
8760.0 8.072824837621604e-05 -8.663104313598208e-05 -2.7713766070241487e-07
8770.0 7.517410307148354e-05 -9.162730374056888e-05 -2.727177789065699e-07
8780.0 6.932326489713639e-05 -9.626191934464646e-05 -2.672383515857314e-07
8790.0 6.319879779852276e-05 -0.00010051659910340939 -2.6067815760242186e-07
8800.0 5.6824914057383626e-05 -0.00010437454569660993 -2.5312595278951123e-07
8810.0 5.022672149420813e-05 -0.00010782054180729706 -2.4452709508355607e-07
8820.0 4.343031499804361e-05 -0.00011084096766624538 -2.350153456983587e-07
8830.0 3.646263267755034e-05 -0.0001134239629970536 -2.2478590176863364e-07
8840.0 2.935068918914329e-05 -0.00011555932390381642 -2.130283514411961e-07
8850.0 2.2122999082915102e-05 -0.00011723842723414469 -2.0086134369082156e-07
8860.0 1.4808026645055734e-05 -0.00011845481141945044 -1.8784335004367984e-07
8870.0 7.434693127993325e-06 -0.00011920363090347987 -1.7423121903610713e-07
8880.0 3.224059268787816e-08 -0.0001194820692336686 -1.60123275933378e-07
8890.0 -7.370658722635919e-06 -0.00011928898956675327 -1.4478632478149612e-07
8900.0 -1.4744377150484515e-05 -0.0001186250013696992 -1.2919782968386648e-07
8910.0 -2.2059912760261864e-05 -0.00011749282402390114 -1.1306862689235359e-07
8920.0 -2.9288379120347415e-05 -0.00011589691081275007 -9.648416056398331e-08
8930.0 -3.640124345104026e-05 -0.00011384356099608253 -7.95381885542796e-08
8940.0 -4.3370438381332794e-05 -0.00011134088349898884 -6.225926483239522e-08
